,movieId,tag,TagWeight
6353,1737,interesting,0.023164914182783762
6354,1780,dumb,0.13919948765740733
6355,1932,great anime film,0.03985136618163592
6356,1939,creepy,0.36733547868776173
6357,2049,empowering,0.10704534064032883
6358,2175,anime,0.4635684134415142
6359,2175,Japan,0.08675166911576852
6360,2175,Studio Ghibli,0.4276670380550576
6361,2264,Be satisfied with your life little man,0.5606224516768509
6362,2268,interesting,0.23941524308879636
6363,529,hilarious,0.11632804196247401
6364,157,Sci-Fi,0.1025844466481461
6365,401,Death,0.20160932059211098
6366,1211,guilty pleasure,0.2851771606572283
6367,1211,Heath Ledger,0.5989268568755697
6368,1211,K movie,0.10976943781206606
6369,2096,romance,0.15141652764653737
6370,2253,Oscar Winner,0.20240119267304368
6371,171,annoying,0.2396016596195194
6372,1259,unwatchable,0.07158885749046257
6373,925,racism,0.3386706381119886
6374,175,Luc Besson,0.22519076582471018
6375,586,classic,0.11630778168454314
6376,586,steven spielberg,0.053885127138872245
6377,608,Francis Ford Copolla,0.15604199741936348
6378,615,Martin Scorsese,0.41498404002054073
6379,633,Luc Besson,0.22803413385958768
6380,643,classic,0.08236589436276556
6381,735,Coen Brothers,0.8149893239188534
6382,775,Luc Besson,0.3476260599593619
6383,839,Gus Van Sant,0.18279749615065022
6384,1370,spike jones,0.06535834299217286
6385,1370,surrealism,0.3855799893109446
6386,1402,Tim Burton,0.5347271130674023
6387,1591,Coen Brothers,0.7679985192222717
6388,1823,David Lynch,0.452351450263382
6389,1834,Coen Brothers,0.7160530447761257
6390,1848,audrey tautou,0.03777374838286595
6391,1943,Luc Besson,0.30603111137001704
6392,1954,Charlie Kaufman,0.5592098055425488
6393,1954,spike jones,0.09166958156797726
6394,2016,Audrey Tautou,0.4063277510584561
6395,2030,Sophia Coppola,0.07814829128799126
6396,2040,Richard Linklater,0.4414687279483917
6397,2096,Michel Gondry,0.11059192952179434
6398,629,Coen Brothers,0.7615219738166985
6399,213,adapted from:book,0.03128365532496003
6400,213,based on a book,0.06300374545923937
6401,213,classic,0.08489932817868392
6402,213,comedy,0.09927656220065692
6403,213,Oscar (Best Directing),0.09785592373262467
6404,213,Oscar (Best Picture),0.16905783848175493
6405,213,vietnam war,0.5178972018046666
6406,213,war,0.09962217696266147
6407,1832,alternate timeline,0.25350798648363004
6408,1832,mental illness,0.2145448298580857
6409,1832,satirical,0.08165000005455704
6410,1832,sci-fi,0.13667423020354094
6411,953,alternate reality,0.27368621148470157
6412,953,sci-fi,0.11433455423222959
6413,953,science fiction,0.2721629988550961
6414,953,time travel,0.5171230343011903
6415,953,western,0.2362168321911294
6416,2044,Japan,0.14480375090368802
6417,2044,rape,0.10555140663279845
6418,2205,dark,0.16513322124503566
6419,2205,fantasy,0.11782832826699365
6420,2205,sci-fi,0.15589779490684738
6421,2205,sequel,0.1595440169320749
6422,2205,super-hero,0.1265396495186821
6423,2205,war,0.06952923611005406
6424,2353,cannibalism,0.34302594213754595
6425,2353,serial killer,0.16673835923469868
6426,2353,violent,0.18434403265437463
6427,2353,visually appealing,0.1426258059474662
6428,2364,dark,0.14946267839042743
6429,2378,based on a comic,0.20518770453660862
6430,2378,sci-fi,0.18129264965724345
6431,2378,superhero,0.4158264808046981
6432,2408,sci fi,0.04065686651964847
6433,2408,spock,0.05251214135417884
6434,2411,computer animation,0.36200899456474434
6435,2417,sci-fi,0.21180058032819943
6436,2417,violence,0.1354826307225598
6437,2424,futuristic,0.2425500283968
6438,14,mafia,0.23121869960215605
6439,14,Robert De Niro,0.370101043244476
6440,14,Robert DeNiro,0.22514683758963697
6441,14,Sharon Stone,0.1923019134878654
6442,14,violent,0.1216374301528526
6443,343,Minnesota,0.27298411414012536
6444,343,Oscar (Best Actress),0.07192043192849017
6445,618,existentialism,0.1714230327071341
6446,618,meditative,0.16014435435921176
6447,618,psychological,0.13106540279984027
6448,688,Golden Palm,0.1301415568387991
6449,688,Indie,0.5294363864435631
6450,688,isolation,0.1492821929642801
6451,688,photography,0.13427704993884257
6452,688,REDEMPTION,0.2985643859285602
6453,688,road movie,0.12208559044737252
6454,688,Soundtrack,0.1593196497572143
6455,864,Comedy,0.17877622036279348
6456,864,obsessive compulsive disorder,0.21457058500573442
6457,864,seen more than once,0.032477273900909716
6458,1054,maze,0.3096933389500311
6459,1054,original,0.2819005813062545
6460,1054,weird,0.21962074479887608
6461,1259,dreams,0.05009817031920197
6462,1259,New York City,0.07038596814507964
6463,1259,Nicole Kidman,0.263960475838381
6464,1259,seen more than once,0.03250693844511086
6465,1259,sexual,0.16078766813263246
6466,1259,Tom Cruise,0.18825058255839422
6467,1446,based on a book,0.1252046172097292
6468,1446,escape,0.2633400622305752
6469,1727,atmospheric,0.1770139143539845
6470,1727,Criterion,0.15198822069919823
6471,1727,Hong Kong,0.3137166032029825
6472,1727,loneliness,0.15364310086828814
6473,1727,moody,0.3320447581634018
6474,1727,music,0.058766648895204
6475,1727,neighbors,0.18580993501545556
6476,1737,narrated,0.056030037135628624
6477,2253,spying,0.3969552081726613
6478,2253,surveillance,0.19453637507741167
6479,2397,manipulative,0.07758170425285822
6480,2397,music,0.04907398276782176
6481,2397,soundtrack,0.05468104321845418
6482,2397,violence,0.13650137693686684
6483,2405,random unnecessary close-ups of cream,0.06706008209983645
6484,2406,Sam Rockwell,0.23990565287893764
6485,2406,Sci-fi,0.48146661712350125
6486,2406,space,0.239439273521165
6487,2411,happy ending,0.12732542374831268
6488,2424,cgi,0.0989096484766052
6489,2424,graphic design,0.3137579238655879
6490,2424,James Cameron,0.22562282504358996
6491,2424,music,0.04668116524630122
6492,2424,poor dialogue,0.044948395742431486
6493,2424,Sigourney Weaver,0.23932134501863767
6494,2424,superficial plot,0.052292987310931315
6495,2424,too long,0.031046631697241697
6496,2425,Guy Ritchie,0.3106377216248192
6497,2425,Mark Strong,0.1510202890045411
6498,2427,acting,0.03153809063864166
6499,2427,ending twist,0.14901999880290379
6500,2427,Leonardo DiCaprio,0.34761598115971964
6501,2427,Martin Scorsese,0.20617994918555094
6502,2427,Max von Sydow,0.04201832889927988
6503,2427,psychological,0.38142407113595156
6504,1955,post-apocalyptic,0.21730337210475237
6505,2308,adultery,0.25015380768381623
6506,2308,murder,0.22911842420847922
6507,2308,netflix,0.15432982550982227
6508,453,Oscar (Best Effects - Visual Effects),0.08200435032031593
6509,453,robots,0.031855662734048225
6510,453,sci-fi,0.21927296387180203
6511,1438,star trek,0.2185284324753892
6512,48,bands,0.20117967872489828
6513,48,cheesy,0.1228758434037243
6514,48,classical music,0.2839163190929381
6515,48,composer,0.17292383318808155
6516,48,feel-good,0.11457424764582871
6517,48,high school,0.26837649619250176
6518,48,sappy,0.151131688940541
6519,612,historically inaccurate,0.08414212877093749
6520,612,music,0.3791127940810968
6521,612,tom hulce,0.12133948870074741
6522,627,absurd,0.35885140931009135
6523,627,dialogue driven,0.2054512795773908
6524,627,Shakespeare,0.6163538387321723
6525,627,smart,0.12560949023648837
6526,627,smart comedy,0.2800951847205609
6527,627,witty,0.2251200978939342
6528,680,80s,0.23683931705097602
6529,680,college,0.3228508390434037
6530,680,lasers,0.17619689999172822
6531,680,nerds,0.5174242187460525
6532,680,popcorn,0.17619689999172822
6533,680,quotable,0.10656905112580335
6534,680,revenge,0.08114959824231079
6535,680,science,0.33713048533736256
6536,680,smart,0.13583629045304102
6537,680,smart comedy,0.3028998111095587
6538,680,Val Kilmer,0.253405822235661
6539,680,witty,0.16229919648462157
6540,708,Australia,0.34231681865704533
6541,708,classical music,0.2770931616019402
6542,708,music is key to story (not Musical genre),0.2153957775433038
6543,708,musicians,0.2254032217115965
6544,708,piano,0.20792746672095658
6545,708,rachmaninoff,0.26179316218263
6546,971,kids movie,0.17092145344182627
6547,1000,kind,0.21081541004987714
6548,1000,magical realism,0.44705780340014384
6549,1000,surreal,0.10182119381590125
6550,1063,dreamlike,0.23479153848910114
6551,1063,kind,0.2008288832649958
6552,1063,music,0.10428543812380642
6553,1063,Robin Williams,0.4124898553158523
6554,1063,surreal,0.2909934806272203
6555,1074,dreamlike,0.1573000969267228
6556,1074,johnny depp,0.0723639148609766
6557,1074,kind,0.04484886608571393
6558,1074,surreal,0.19495294848468722
6559,1074,tim burton,0.042929873630537116
6560,1074,winona ryder,0.08969773217142786
6561,1663,dark,0.21177607851966046
6562,1663,drugs,0.293375874284092
6563,1663,heroin,0.21794067015085472
6564,1663,loneliness,0.3091076641349382
6565,1663,unrelentingly bleak,0.0662215595144654
6566,2335,ethics,0.15600407972562325
6567,2335,George Clooney,0.5227406666071086
6568,2335,lawyers,0.19066115092265834
6569,2335,Tilda Swinton,0.5438103090002544
6570,2367,engineering,0.06184552795708104
6571,2367,Gwyneth Paltrow,0.19153249592539315
6572,2367,Robert Downey Jr.,0.34227104855663354
6573,2367,sci-fi,0.12194948280932309
6574,2437,adolescent,0.062606315237901
6575,2437,cute,0.07502070133205145
6576,2437,duel,0.062606315237901
6577,2437,garage band,0.062606315237901
6578,2437,hyperactive,0.062606315237901
6579,2437,music,0.11177543672176311
6580,2451,smart drugs,0.20716480369496973
6581,2451,transhumanism,0.28321047100564695
6582,2492,based on a true story,0.29234878286812993
6583,2492,economics,0.14162650877684035
6584,2492,finance,0.1553969444592306
6585,2492,gratuitous debauchery,0.1553969444592306
6586,2492,inaccurate,0.11980088460165926
6587,2492,length,0.14162650877684035
6588,2492,Martin Scorsese,0.48987630213239086
6589,2492,message of book mostly lost,0.1553969444592306
6590,2492,profanity,0.12342298296944924
6591,2492,sex scenes,0.1335713202840495
6592,2492,unlikeable characters,0.10444027732400639
6593,2492,Wall Street,0.14162650877684035
6594,311,soundtrack,0.06931867339232359
6595,695,Flawed,0.1802734320377375
6596,732,Lame ending,0.15013113999104807
6597,737,weak ending,0.38608162492944437
6598,770,super-hero,0.08928732549302393
6599,921,3 tissues,0.18390996896614406
6600,1958,Depressing,0.3657399671531891
6601,2232,Tragedy,0.16803208010118598
6602,2240,country music,0.3552209955781508
6603,2345,animation,0.27304260102673356
6604,1297,Notable Nudity,0.13048762570450934
6605,1216,Nudity (Topless - Notable),0.24663933780906636
6606,1216,Nudity (Topless),0.09294702586382854
6607,1848,female protagonist,0.03246839544454879
6608,1932,childhood,0.055137248156684124
6609,2444,female protagonist,0.07506302895327324
6610,2444,sex,0.11917178987570543
6611,2066,aesthetically pleasing,0.08419349290557393
6612,42,sensational,0.04405667948545872
6613,2364,comic book,0.09058542216057608
6614,1391,Milla Jovovich,0.16589542999329665
6615,2149,Milla Jovovich,0.3114733965871963
6616,2149,Oded Fehr,0.12595933324256023
6617,446,enjoyable,0.11953908927272887
6618,538,stupid,0.1960002552538601
6619,629,great,0.10227723341623905
6620,629,suspensful,0.1326665459397362
6621,1058,good,0.25422974867350917
6622,335,fiction,0.03006969338170865
6623,335,stupid_woman,0.03299338882741412
6624,657,Jim Jarmusch,0.6702991378858825
6625,903,maths,0.06782996345739002
6626,958,western,0.09682363950516948
6627,2451,drugs,0.321224757430694
6628,2261,anti-Christian,0.17676504105083574
6629,176,Mafia,0.08457777353023094
6630,176,organized crime,0.15315231405725624
6631,331,Robin Williams,0.5011808478216891
6632,529,John Cleese,0.057903173867707255
6633,562,British,0.14866003884853757
6634,562,british comedy,0.3129208418824124
6635,562,comedy,0.06512020539598627
6636,562,humorous,0.06286933719176167
6637,562,spoof,0.060506898009914815
6638,586,Indiana Jones,0.04864584189551107
6639,616,comedy,0.04436231126309762
6640,616,Woody Allen,0.7632857610595695
6641,630,School,0.10297665709753569
6642,675,Indiana Jones,0.05769484875790038
6643,948,Childern,0.14863160960788085
6644,997,Ridiculous,0.10459300654846257
6645,1006,Indiana Jones,0.25280704288178196
6646,1007,Lord Of the Rings,0.24691571960628078
6647,1042,Badass,0.16653488214830814
6648,1042,Sword Fight,0.16653488214830814
6649,1067,Action,0.1200801929255683
6650,1067,Chris Tucker,0.5204375387742266
6651,1067,Comedy,0.1200801929255683
6652,1067,Funny,0.14621091934888739
6653,1067,Jackie Chan,0.5754619188604506
6654,1067,Martial Arts,0.18123380844569395
6655,1067,Rush Hour,0.1921633439566995
6656,1067,Rush Hour Series,0.1921633439566995
6657,1184,comedy,0.12248958315375919
6658,1184,corporate America,0.27462289399091383
6659,1184,cult classic,0.08057493030873608
6660,1184,Gary Cole,0.058236875436156015
6661,1184,Hilarious,0.050751578551416
6662,1184,Jennifer Aniston,0.3448351920668342
6663,1184,mike judge,0.27462289399091383
6664,1184,Office,0.06389928393907675
6665,1184,slackers,0.31017398248502454
6666,1184,workplace,0.39239785613107164
6667,1210,Matrix,0.059369650056440786
6668,1292,John Cleese,0.08603341975522116
6669,1293,Aviation,0.07864193885328435
6670,1293,classic,0.14145321633036573
6671,1293,comedy,0.11027169339470598
6672,1293,Slapstick,0.29667631273414297
6673,1293,slapstick humor,0.07864193885328435
6674,1294,Aviation,0.43128157571162284
6675,1294,Parody,0.4067518855015859
6676,1294,Slapstick,0.4067518855015859
6677,1294,slapstick humor,0.43128157571162284
6678,1390,Ben Affleck,0.23788208774265393
6679,1390,Chris Rock,0.15887138992116204
6680,1390,jay and silent bob,0.5019847821027783
6681,1390,Matt Damon,0.2198100614958853
6682,1625,Scary movie series,0.20922300699158833
6683,1770,cars,0.34489159889108895
6684,1775,Scary movie series,0.36824481972853124
6685,1808,action,0.10021546303747994
6686,1808,Chris Tucker,0.3695296619764159
6687,1808,Comedy,0.08526132301363028
6688,1808,Jackie Chan,0.612898472478518
6689,1808,kung fu,0.10061777393437578
6690,1808,martial arts,0.2402643637638549
6691,1808,Rush Hour,0.13644299314731428
6692,1808,Rush Hour Series,0.13644299314731428
6693,1839,Harry Potter,0.14099684558003273
6694,1854,Action,0.08768524004909883
6695,1854,adventure,0.2787595083398823
6696,1854,Based on a book,0.04076203899339051
6697,1854,Fantasy,0.03134618830576077
6698,1854,imdb top 250,0.034140299106033806
6699,1854,Lord of the Rings,0.05132185397811053
6700,1854,Tolkien,0.2698806839886961
6701,1903,action,0.06451062085723529
6702,1903,adventure,0.08053036068516009
6703,1903,futuristic,0.06385655502950248
6704,1903,robots,0.050321193968768774
6705,1903,Samuel L. Jackson,0.1610145918803169
6706,1903,sequel,0.17014969173959485
6707,1903,war,0.04634449131384511
6708,1934,Action,0.17654784916563987
6709,1934,Comedy,0.17654784916563987
6710,1934,DVD,0.28252806926335805
6711,1934,Jackie Chan,0.8460726251041182
6712,1934,Martial Arts,0.26645892463728665
6713,1948,Harry Potter,0.15947798748180242
6714,1959,Based on a book,0.04949153729528164
6715,1959,Fantasy,0.03805921111677049
6716,1959,Tolkien,0.23405547813508634
6717,1975,John Cleese,0.17186279814820968
6718,1998,action,0.08696946504783483
6719,1998,big budget,0.12612360302795178
6720,1998,future,0.13989081852473298
6721,1998,Laurence Fishburne,0.13013418211104494
6722,1998,Matrix,0.2137913388301284
6723,1998,post-apocalyptic,0.18652109136631062
6724,1998,Trilogy,0.08661437297417961
6725,2002,con men,0.05941608197024847
6726,2002,robbery,0.2624999558275923
6727,2004,cars,0.39850373646531984
6728,2038,John Cleese,0.124026427528327
6729,2046,Scary movie series,0.3471665377827832
6730,2049,Matrix,0.17614756770099693
6731,2075,Based on a book,0.05310649431295441
6732,2075,Fantasy,0.04083912905491818
6733,2075,lord of the rings,0.06686426424499378
6734,2075,Oscar (Best Picture),0.2182658632937546
6735,2075,Tolkien,0.30138160819704773
6736,2125,Harry Potter,0.18299748008351144
6737,2134,anti-Bush,0.20662056157281938
6738,2134,controversial,0.16477047943724887
6739,2134,corruption,0.14274237141251142
6740,2134,Michael Moore,0.5743744929676359
6741,2134,Middle East,0.14858051787123489
6742,2134,Political,0.08880026986101357
6743,2134,social commentary,0.09477595128636539
6744,2134,Terrorism,0.10331028078640969
6745,2209,Batman,0.17726615151830022
6746,2215,based on TV series,0.06888290663416716
6747,2264,Christopher Walken,0.19178948410947974
6748,2264,New York City,0.13780061383994124
6749,2264,remote control,0.15378303246021893
6750,2264,slapstick,0.09927335429619406
6751,2326,Matt Damon,0.3019497530332554
6752,2351,comedy,0.11373603800421354
6753,2351,cult film,0.21348034422986142
6754,2351,imdb top 250,0.019734672319356297
6755,2351,teen,0.08445138874327679
6756,2351,teenagers,0.08711910879455699
6757,2353,dark comedy,0.17785647928792211
6758,2353,Serial killer,0.0567099043951471
6759,2353,weird,0.03308866894978224
6760,2367,Iron Man,0.0558322478703822
6761,2371,Aliens,0.15012383457840775
6762,2371,Indiana Jones,0.07506191728920387
6763,2401,joss whedon,0.20203073350762682
6764,2401,not a movie,0.138347476850311
6765,2421,George Clooney,0.30845006073435194
6766,2429,vikings,0.38600936688887433
6767,2432,based on a comic,0.2537824671193825
6768,2432,comic book,0.16451384690675036
6769,2432,Iron Man,0.06110635056724643
6770,2432,Marvel,0.34667125276944316
6771,2432,Robert Downey Jr.,0.4682539097000874
6772,2432,Samuel L. Jackson,0.24817443641986536
6773,2432,sequel,0.1311272579750884
6774,260,HIGH SCHOOL LIFE,0.35182265503327437
6775,260,teen,0.22219945369656285
6776,862,chick flick,0.2272852341775387
6777,892,1990s,0.11727689537884
6778,892,high school,0.253558231556936
6779,892,teen,0.2705385830691429
6780,1086,magic,0.6627355459343911
6781,1086,women,0.1666817207906717
6782,1316,coming of age,0.17569387918126622
6783,1698,girlie movie,0.250959905467246
6784,1737,dreamlike,0.17318176866092647
6785,1737,genius,0.02390102296381412
6786,1753,Cameron Diaz,0.28229540148808513
6787,1753,Disney,0.0932805859458553
6788,1753,Funny,0.13871035807267043
6789,1821,Good Romantic Comedies,0.28120825175492914
6790,1853,time travel,0.6923158517921372
6791,2042,Drama,0.12655227357548673
6792,2042,mystery,0.1678176117909626
6793,2295,better than expected,0.17348426505702189
6794,2295,Cameron Diaz,0.41685772217359923
6795,2295,Jude Law,0.44205796690609594
6796,2295,Kate Winslet,0.42481508633537823
6797,2295,romantic comedy,0.28865826018077845
6798,2351,feel-good,0.13516300090506883
6799,2351,high school,0.18468519570040917
6800,2351,Michael Cera,0.20399788523123305
6801,2404,bordering on girly,0.3007595571193971
6802,2404,Jesse Eisenberg,0.5170352772672886
6803,2404,Kristen Stewart,0.6186404766954847
6804,2404,quirky,0.16450348089822775
6805,2404,Ryan Reynolds,0.27410787389879554
6806,2427,Mark Ruffalo,0.12283267409060616
6807,2427,plot twist,0.19779044726944386
6808,2427,twist ending,0.36353949461212154
6809,2433,adventure,0.046830781725885305
6810,2433,childhood,0.14133553056383233
6811,2433,children,0.12147080323579174
6812,2433,friendship,0.10780275853481004
6813,2436,action,0.17312927274394618
6814,2436,assassination,0.23529450909497235
6815,2436,boring,0.07204065828728179
6816,2436,predictable,0.14361967596155129
6817,2438,college,0.11209749681398376
6818,2438,Oscar Nominee: Director,0.07898534689733236
6819,2440,clique,0.15689700160374856
6820,2440,high school,0.1913778591040779
6821,2351,some nice songs,0.05933281181481286
6822,2351,trying too hard to be indie-cool,0.05933281181481286
6823,2351,twee,0.05933281181481286
6824,2351,unrealistic dialogue,0.05407505934230141
6825,753,abandonment,0.3190143861912832
6826,1325,musical,0.14171748836841022
6827,1725,vampires,0.6999228028605415
6828,2030,tokyo,0.13637664494562088
6829,851,coen brothers,0.13062783792379137
6830,176,AFI #95,0.01978225550365737
6831,439,AFI #93,0.3191106977851178
6832,444,AFI #91,0.22777755928051893
6833,474,AFI #97,0.1631898006989353
6834,600,AFI #94,0.06259944558978633
6835,650,AFI #98,0.09561164906941894
6836,905,after 10 minutes it's unwatchable,0.1795252313027521
6837,939,awful,0.21453631428446965
6838,939,stupid,0.11013044039451962
6839,1523,AFI #99,0.17663573251776538
6840,1848,a little boring,0.0755474967657319
6841,1848,but still worth watching,0.03777374838286595
6842,1943,boring start,0.3969611724862379
6843,1943,fantastic end,0.3969611724862379
6844,2267,hilarious,0.11551520940503426
6845,2267,Kevin Smith,0.4565575698538096
6846,2267,view askew,0.38354346423128904
6847,2273,boring,0.06858004029688645
6848,29,violence,0.09203031627596556
6849,76,violent,0.06903371437507802
6850,89,formulaic,0.051334013672895626
6851,122,junk,0.22944793842116532
6852,268,violence,0.09981415057862543
6853,302,disturbing,0.14709244504756486
6854,302,violent,0.026442257336238832
6855,313,violent,0.023183208560559727
6856,332,violence,0.15834142265308923
6857,335,violent,0.06128568507438742
6858,541,violent,0.11476470449676769
6859,544,sad but good,0.08889486434533547
6860,589,violence in america,0.14157455425507356
6861,592,violent,0.07577427881476667
6862,595,disturbing,0.21211201805545243
6863,595,violent,0.07626116438159057
6864,597,violent,0.07056079837597762
6865,619,classic,0.12495918752299803
6866,619,tragic drama.,0.06947196422447229
6867,628,americana,0.1498943387488613
6868,628,Lolita-fetish,0.17438715274937247
6869,638,Classic,0.08912799400573683
6870,642,scary,0.03223989324020263
6871,642,violent,0.05174656769747097
6872,647,violently stupid,0.1098428761930652
6873,654,silly but good,0.05070758600648037
6874,684,classic,0.06531641825848039
6875,687,violent,0.07136580154416529
6876,719,violence,0.08201643656060893
6877,737,stupid,0.07248737351777912
6878,775,Cool.,0.0684929072040301
6879,792,violent,0.20272313249980956
6880,950,prophetic,0.18793770220331657
6881,961,violence,0.07438344034042872
6882,1072,disturbing,0.1469452056807744
6883,1072,violent,0.07924736600199524
6884,1193,violence,0.08613138099704168
6885,1194,violence,0.157685655205599
6886,1275,tragic drama.,0.26212592699313386
6887,1336,stupid,0.04033884455716726
6888,1370,sexually leaky,0.06535834299217286
6889,1386,violence in america,0.4104011998304272
6890,1408,americana,0.403080004158773
6891,1570,stupid,0.19730014723486522
6892,1570,waste of celluloid,0.33036314534512634
6893,1584,violent,0.14521874043453212
6894,1629,violence,0.0687715149907277
6895,1663,should be required viewing for high school students,0.0662215595144654
6896,1665,classic,0.08339626523387883
6897,1665,silly but good,0.20202703058543928
6898,1771,formulaic,0.14408733655155506
6899,1771,waste of celluloid,0.17860154951712562
6900,1801,violence,0.11449172233120739
6901,1810,Stoner Movie,0.1848626124613567
6902,1830,disturbing scene,0.40533009320416546
6903,1830,sad but good,0.14053684114836273
6904,1848,Cute,0.03246839544454879
6905,1911,violence,0.08681881375112876
6906,1952,interesting concept,0.14219394324219806
6907,1957,lousy script,0.1946988932973349
6908,1992,silly but good,0.2880524714303462
6909,1996,silly fun,0.06632874851236623
6910,1996,violent,0.12586549506396122
6911,2059,disturbing,0.2970957459491647
6912,2059,violence,0.09519084293065176
6913,2100,violence,0.1551796245486877
6914,2123,formulaic,0.07106663516175339
6915,2123,hollywood style,0.10248361076868957
6916,2136,violence,0.03666883333596355
6917,2140,formulaic,0.08699925095759765
6918,2140,trying to hard,0.12545968093202178
6919,2158,sexually leaky,0.09158328924981818
6920,2158,shallow,0.07226075469590557
6921,2189,silly fun,0.19732606609177666
6922,2205,violently stupid,0.062137780135313306
6923,2266,waste of time,0.053119430840267885
6924,2281,metaphysical,0.07493734400057574
6925,2288,violently stupid,0.057039815987105814
6926,2288,waste of celluloid,0.11407963197421163
6927,108,tacos,0.6638139329708203
6928,42,imdb top 250,0.04396104481807341
6929,849,Elmore Leonard,0.2863324509528542
6930,1900,marvel,0.21382724290317262
6931,2187,clint,0.04667178442940143
6932,2333,wilderness,0.11548002117227675
6933,2073,kate winslet's tits,0.4077963655372484
6934,360,sketch comedy,0.6856639580606299
6935,2226,not as good as ...,0.20663332155849798
6936,2287,James McAvoy,0.4598202839302863
6937,2334,adrien brody,0.08822328336379673
6938,2476,Bill Murray,0.40020163392307767
6939,2476,Bruce Willis,0.2790008159939508
6940,2476,Jason Schwartzman,0.25089228492357557
6941,176,b movie,0.01978225550365737
6942,2186,TAG,0.09097950509924418
6943,5,Top 10 ever,0.10722795247062655
6944,28,seen at the cinema,0.08865330566547645
6945,29,seen at the cinema,0.01540941826753053
6946,37,seen at the cinema,0.08341320138289189
6947,40,seen at the cinema,0.014485189409781536
6948,40,Top 10 ever,0.03140780302782847
6949,40,watched 1995,0.03439893680049241
6950,42,seen at the cinema,0.015264050948784963
6951,43,seen at the cinema,0.12270961323535962
6952,43,watched 1995,0.29140662997789996
6953,52,Crap,0.6466862388434191
6954,54,seen at the cinema,0.02729664238560604
6955,91,seen at the cinema,0.041661050264282226
6956,91,watched 1995,0.09893524996749048
6957,102,seen at the cinema,0.038906248791446635
6958,102,watched 1995,0.09239324081033137
6959,121,seen at the cinema,0.20387619406581686
6960,122,seen at the cinema,0.08722482982718913
6961,127,seen at the cinema,0.06809998720122075
6962,138,Can't remember,0.2878715499715655
6963,157,seen at the cinema,0.01678966615920436
6964,164,seen at the cinema,0.17760356474023367
6965,174,seen at the cinema,0.09713525479263319
6966,176,seen at the cinema,0.006853838269617469
6967,176,watched 1994,0.01978225550365737
6968,187,seen at the cinema,0.05416084036443452
6969,189,Top 10 ever,0.02429141745280821
6970,190,seen at the cinema,0.07312595471110382
6971,199,Can't remember,0.036909145904781525
6972,205,watched 2007,0.06654944953459109
6973,213,seen at the cinema,0.017943270729671716
6974,214,seen at the cinema,0.04746177767896497
6975,222,seen at the cinema,0.0339607934820915
6976,230,seen at the cinema,0.032895664916638305
6977,233,seen at the cinema,0.044288454902377046
6978,261,seen at the cinema,0.04662619864445495
6979,266,Can't remember,0.048413597311079186
6980,268,seen at the cinema,0.04178182955147561
6981,270,seen at the cinema,0.0761758079576017
6982,276,seen at the cinema,0.02096081331124773
6983,285,seen at the cinema,0.18733206444179634
6984,287,seen at the cinema,0.03560926562471528
6985,291,Can't remember,0.05800141973002669
6986,297,seen at the cinema,0.1650030793793047
6987,311,Can't remember,0.04607209323648336
6988,331,seen at the cinema,0.04215197073618011
6989,332,seen at the cinema,0.026512450564885187
6990,356,seen at the cinema,0.04097856093992668
6991,378,seen at the cinema,0.03059269948020702
6992,391,seen at the cinema,0.01897571956293205
6993,411,Can't remember,0.27882037212966726
6994,435,Top 10 ever,0.13336236951280758
6995,449,Can't remember,0.04962932135157328
6996,513,Top 10 ever,0.059491424886503524
6997,517,seen at the cinema,0.11205034340164532
6998,518,seen at the cinema,0.1450335612878737
6999,523,seen at the cinema,0.04563082635010683
7000,547,Can't remember,0.04193593209570765
7001,584,seen at the cinema,0.01727452827183863
7002,589,watched 2007,0.04791534879693191
7003,593,Can't remember,0.02025195232036369
7004,607,Can't remember,0.045984261426905884
7005,609,Can't remember,0.03961728730024009
7006,633,Can't remember,0.048887039998628465
7007,636,Can't remember,0.03699611592799716
7008,643,Can't remember,0.04152103452617237
7009,649,seen at the cinema,0.018301610239665422
7010,689,watched 2006,0.06768725964182593
7011,707,seen at the cinema,0.0442729265248411
7012,708,seen at the cinema,0.04535094578471479
7013,721,Can't remember,0.03478218255987862
7014,722,seen at the cinema,0.04134505845948734
7015,729,Not bad sequel,0.4024427114263843
7016,734,seen at the cinema,0.11218513979450669
7017,735,Can't remember,0.0938647063025564
7018,741,seen at the cinema,0.055327989077233464
7019,751,seen at the cinema,0.15356816948208965
7020,760,seen at the cinema,0.04901454927126227
7021,762,seen at the cinema,0.13493497171518323
7022,766,seen at the cinema,0.046406783807235646
7023,769,seen at the cinema,0.16634016920245462
7024,771,seen at the cinema,0.06875874331178776
7025,775,seen at the cinema,0.02603763719277718
7026,779,seen at the cinema,0.06787309565531222
7027,780,seen at the cinema,0.04380157447768667
7028,780,watched 1997,0.12642462569056748
7029,785,seen at the cinema,0.040623747752382505
7030,787,seen at the cinema,0.028547029699542203
7031,791,seen at the cinema,0.10023755568989917
7032,799,Can't remember,0.04318818318736325
7033,803,seen at the cinema,0.12070516138125027
7034,807,seen at the cinema,0.029438500895461118
7035,808,seen at the cinema,0.19842851591607027
7036,811,Can't remember,0.058248225321371826
7037,812,seen at the cinema,0.06005815234685568
7038,815,seen at the cinema,0.035601646442525586
7039,815,watched (1997),0.10275714695500443
7040,825,seen at the cinema,0.028814351502307257
