,movieId,userId,rating
18447,2727,119,5.0
18448,2752,119,3.5
18449,2780,119,2.0
18450,2818,119,4.0
18451,2838,119,5.0
18452,2902,119,2.5
18453,2925,119,2.5
18454,3033,119,2.5
18455,3205,119,3.0
18456,3209,119,3.5
18457,3223,119,3.5
18458,3268,119,4.0
18459,3278,119,3.0
18460,3361,119,3.0
18461,3367,119,4.5
18462,3419,119,2.5
18463,3630,119,4.5
18464,3845,119,4.0
18465,3854,119,0.5
18466,3908,119,3.5
18467,4024,119,3.0
18468,4081,119,4.0
18469,4121,119,4.0
18470,4135,119,4.0
18471,4271,119,2.0
18472,4498,119,3.0
18473,4602,119,5.0
18474,4801,119,3.5
18475,4846,119,2.0
18476,5184,119,4.5
18477,5472,119,4.0
18478,6086,119,1.5
18479,6515,119,3.0
18480,0,120,4.0
18481,5,120,4.0
18482,9,120,3.0
18483,10,120,4.0
18484,16,120,5.0
18485,32,120,5.0
18486,37,120,4.0
18487,38,120,5.0
18488,48,120,5.0
18489,87,120,4.0
18490,97,120,3.0
18491,100,120,5.0
18492,102,120,3.0
18493,113,120,3.0
18494,129,120,4.0
18495,132,120,3.0
18496,140,120,4.0
18497,142,120,5.0
18498,144,120,3.0
18499,150,120,4.0
18500,164,120,3.0
18501,174,120,5.0
18502,179,120,4.0
18503,189,120,4.0
18504,195,120,4.0
18505,196,120,4.0
18506,218,120,5.0
18507,221,120,4.0
18508,225,120,3.0
18509,228,120,3.0
18510,237,120,5.0
18511,245,120,4.0
18512,253,120,5.0
18513,254,120,4.0
18514,263,120,5.0
18515,266,120,5.0
18516,268,120,4.0
18517,271,120,5.0
18518,275,120,5.0
18519,281,120,5.0
18520,282,120,3.0
18521,284,120,5.0
18522,294,120,4.0
18523,304,120,3.0
18524,310,120,5.0
18525,313,120,3.0
18526,314,120,4.0
18527,321,120,4.0
18528,322,120,4.0
18529,328,120,4.0
18530,341,120,4.0
18531,344,120,4.0
18532,384,120,3.0
18533,389,120,5.0
18534,391,120,4.0
18535,403,120,3.0
18536,406,120,4.0
18537,416,120,4.0
18538,423,120,4.0
18539,427,120,4.0
18540,444,120,5.0
18541,455,120,4.0
18542,461,120,5.0
18543,472,120,5.0
18544,474,120,4.0
18545,483,120,3.0
18546,494,120,4.0
18547,496,120,3.0
18548,518,120,3.0
18549,520,120,3.0
18550,521,120,4.0
18551,522,120,5.0
18552,523,120,4.0
18553,524,120,4.0
18554,525,120,4.0
18555,527,120,4.0
18556,529,120,3.0
18557,537,120,3.0
18558,617,120,4.0
18559,644,120,5.0
18560,0,121,3.0
18561,9,121,3.0
18562,16,121,3.0
18563,27,121,3.0
18564,68,121,4.0
18565,129,121,3.0
18566,132,121,3.0
18567,140,121,3.0
18568,144,121,2.0
18569,163,121,2.0
18570,184,121,1.0
18571,203,121,1.0
18572,225,121,3.0
18573,233,121,3.0
18574,237,121,3.0
18575,244,121,4.0
18576,262,121,3.0
18577,266,121,1.0
18578,268,121,3.0
18579,282,121,4.0
18580,284,121,4.0
18581,294,121,3.0
18582,304,121,3.0
18583,307,121,1.0
18584,309,121,1.0
18585,314,121,3.0
18586,321,121,3.0
18587,344,121,1.0
18588,383,121,3.0
18589,416,121,3.0
18590,444,121,4.0
18591,472,121,3.0
18592,474,121,4.0
18593,478,121,5.0
18594,521,121,3.0
18595,523,121,3.0
18596,524,121,3.0
18597,527,121,3.0
18598,540,121,3.0
18599,573,121,3.0
18600,205,122,4.0
18601,258,122,5.0
18602,358,122,5.0
18603,649,122,5.0
18604,785,122,3.0
18605,1530,122,4.0
18606,1538,122,4.0
18607,1565,122,4.0
18608,1879,122,3.0
18609,1888,122,1.0
18610,1937,122,5.0
18611,2004,122,5.0
18612,2139,122,2.0
18613,2159,122,2.0
18614,2162,122,2.0
18615,2165,122,2.0
18616,2168,122,1.0
18617,2212,122,5.0
18618,2273,122,5.0
18619,2374,122,4.0
18620,2405,122,2.0
18621,2414,122,5.0
18622,2422,122,5.0
18623,2575,122,5.0
18624,2588,122,5.0
18625,2629,122,3.0
18626,2720,122,5.0
18627,2860,122,3.0
18628,3059,122,5.0
18629,3084,122,2.0
18630,3368,122,5.0
18631,3543,122,4.0
18632,3544,122,4.0
18633,0,123,4.5
18634,1,123,3.0
18635,18,123,4.0
18636,45,123,3.5
18637,100,123,5.0
18638,238,123,3.0
18639,263,123,4.5
18640,266,123,3.0
18641,284,123,3.5
18642,315,123,4.0
18643,321,123,4.0
18644,472,123,5.0
18645,485,123,2.5
18646,522,123,5.0
18647,525,123,3.5
18648,650,123,3.0
18649,840,123,4.5
18650,881,123,4.5
18651,955,123,4.0
18652,957,123,5.0
18653,970,123,5.0
18654,978,123,3.5
18655,994,123,5.0
18656,1024,123,5.0
18657,1045,123,4.0
18658,1294,123,4.0
18659,1480,123,4.0
18660,1523,123,3.5
18661,1562,123,3.0
18662,1590,123,4.0
18663,1866,123,4.0
18664,2038,123,4.0
18665,2062,123,5.0
18666,2147,123,3.0
18667,2173,123,4.0
18668,2212,123,4.0
18669,2288,123,4.5
18670,2374,123,5.0
18671,2463,123,3.5
18672,2506,123,4.0
18673,2531,123,4.0
18674,2860,123,4.5
18675,3033,123,3.5
18676,3199,123,2.0
18677,3213,123,3.0
18678,3215,123,4.0
18679,3217,123,4.0
18680,3364,123,4.0
18681,3419,123,5.0
18682,3854,123,4.0
18683,3869,123,5.0
18684,3871,123,3.5
18685,3999,123,3.5
18686,4121,123,2.5
18687,4135,123,3.5
18688,4262,123,3.0
18689,4304,123,2.0
18690,4391,123,5.0
18691,4412,123,2.5
18692,4576,123,3.0
18693,4604,123,4.5
18694,4686,123,4.5
18695,4846,123,2.0
18696,4875,123,3.0
18697,4982,123,2.5
18698,5017,123,5.0
18699,5068,123,4.5
18700,5115,123,3.0
18701,5141,123,2.0
18702,5144,123,4.0
18703,5328,123,4.5
18704,5380,123,4.5
18705,5485,123,2.5
18706,5529,123,2.5
18707,5569,123,3.0
18708,5609,123,3.0
18709,5611,123,4.0
18710,5967,123,3.0
18711,6086,123,4.0
18712,6116,123,3.5
18713,6123,123,3.5
18714,6176,123,2.5
18715,6215,123,3.5
18716,6290,123,4.0
18717,6298,123,4.0
18718,0,124,4.0
18719,10,124,4.0
18720,45,124,4.5
18721,48,124,5.0
18722,96,124,4.0
18723,101,124,4.0
18724,129,124,4.5
18725,184,124,0.5
18726,203,124,5.0
18727,208,124,4.5
18728,232,124,5.0
18729,263,124,4.5
18730,266,124,5.0
18731,284,124,5.0
18732,309,124,4.0
18733,321,124,5.0
18734,328,124,4.0
18735,331,124,2.0
18736,389,124,4.0
18737,406,124,3.5
18738,422,124,5.0
18739,427,124,5.0
18740,454,124,4.0
18741,470,124,4.0
18742,483,124,4.0
18743,489,124,4.0
18744,519,124,4.0
18745,527,124,4.0
18746,529,124,3.0
18747,535,124,5.0
18748,561,124,4.0
18749,626,124,5.0
18750,644,124,3.0
18751,695,124,4.5
18752,724,124,4.5
18753,725,124,5.0
18754,729,124,5.0
18755,733,124,5.0
18756,734,124,4.0
18757,740,124,4.5
18758,741,124,2.0
18759,753,124,4.0
18760,773,124,5.0
18761,839,124,2.5
18762,840,124,4.5
18763,866,124,4.5
18764,880,124,4.5
18765,888,124,4.5
18766,891,124,4.0
18767,912,124,5.0
18768,951,124,4.5
18769,953,124,4.0
18770,954,124,5.0
18771,955,124,4.5
18772,958,124,4.5
18773,961,124,5.0
18774,966,124,4.0
18775,969,124,4.5
18776,976,124,3.5
18777,977,124,4.0
18778,985,124,5.0
18779,989,124,4.0
18780,994,124,4.5
18781,996,124,3.5
18782,999,124,4.0
18783,1019,124,5.0
18784,1024,124,5.0
18785,1032,124,4.5
18786,1042,124,4.5
18787,1045,124,4.5
18788,1057,124,4.5
18789,1125,124,4.5
18790,1129,124,4.0
18791,1199,124,5.0
18792,1253,124,4.0
18793,1279,124,4.0
18794,1281,124,5.0
18795,1315,124,3.5
18796,1330,124,4.5
18797,1336,124,5.0
18798,1352,124,5.0
18799,1359,124,4.0
18800,1364,124,3.0
18801,1367,124,5.0
18802,1390,124,3.0
18803,1393,124,4.5
18804,1455,124,5.0
18805,1462,124,4.0
18806,1480,124,3.0
18807,1523,124,4.5
18808,1562,124,4.0
18809,1573,124,0.5
18810,1574,124,3.5
18811,1590,124,4.5
18812,1744,124,4.5
18813,1866,124,3.0
18814,1869,124,5.0
18815,1917,124,4.0
18816,2004,124,4.5
18817,2062,124,4.0
18818,2063,124,4.5
18819,2103,124,0.5
18820,2147,124,4.0
18821,2164,124,0.5
18822,2173,124,4.5
18823,2180,124,4.0
18824,2213,124,4.0
18825,2235,124,5.0
18826,2241,124,5.0
18827,2248,124,4.0
18828,2288,124,5.0
18829,2340,124,4.5
18830,2374,124,5.0
18831,2398,124,3.5
18832,2436,124,2.5
18833,2541,124,5.0
18834,2552,124,5.0
18835,2602,124,3.0
18836,2609,124,4.5
18837,2686,124,4.5
18838,2815,124,4.0
18839,2838,124,4.5
18840,2925,124,4.5
18841,2970,124,3.0
18842,3000,124,2.5
18843,3004,124,3.5
18844,3113,124,5.0
18845,3156,124,3.0
18846,3198,124,3.5
18847,3205,124,3.0
18848,3219,124,3.5
18849,3223,124,3.5
18850,3224,124,4.0
18851,3226,124,1.0
18852,3268,124,4.5
18853,3367,124,4.0
18854,3419,124,5.0
18855,3456,124,4.0
18856,3458,124,2.0
18857,3803,124,4.0
18858,3860,124,5.0
18859,3869,124,4.5
18860,4031,124,2.5
18861,4081,124,4.0
18862,4098,124,4.0
18863,4099,124,1.0
18864,4143,124,1.5
18865,4157,124,3.0
18866,4164,124,5.0
18867,4391,124,3.5
18868,4412,124,5.0
18869,4602,124,4.0
18870,4604,124,5.0
18871,4686,124,3.0
18872,4756,124,3.5
18873,4759,124,5.0
18874,4838,124,3.0
18875,4843,124,4.5
18876,4875,124,5.0
18877,4878,124,3.5
18878,4882,124,4.0
18879,4897,124,3.0
18880,5012,124,5.0
18881,5017,124,4.0
18882,5116,124,5.0
18883,5380,124,3.5
18884,5393,124,4.0
18885,5523,124,4.0
18886,5529,124,3.5
18887,5604,124,5.0
18888,5611,124,4.0
18889,5624,124,4.0
18890,5967,124,4.0
18891,5973,124,0.5
18892,6086,124,4.5
18893,6116,124,5.0
18894,6123,124,1.5
18895,6136,124,3.5
18896,6162,124,4.0
18897,6190,124,4.0
18898,6278,124,4.0
18899,6363,124,4.5
18900,6365,124,5.0
18901,6381,124,4.5
18902,6412,124,3.5
18903,6424,124,2.5
18904,6446,124,5.0
18905,6448,124,5.0
18906,6485,124,2.5
18907,6516,124,4.5
18908,6519,124,5.0
18909,6534,124,4.5
18910,6535,124,4.5
18911,6550,124,4.0
18912,6678,124,4.5
18913,6731,124,4.0
18914,6798,124,5.0
18915,6824,124,4.5
18916,6859,124,3.5
18917,6892,124,5.0
18918,6920,124,4.5
18919,6924,124,5.0
18920,6998,124,4.0
18921,7008,124,5.0
18922,7089,124,4.5
18923,7151,124,0.5
18924,7185,124,5.0
18925,7191,124,0.5
18926,7194,124,4.5
18927,7212,124,4.5
18928,0,125,5.0
18929,1,125,3.0
18930,9,125,3.0
18931,32,125,3.0
18932,37,125,3.0
18933,46,125,3.0
18934,54,125,4.0
18935,87,125,3.0
18936,129,125,5.0
18937,132,125,4.0
18938,139,125,3.0
18939,140,125,4.0
18940,163,125,3.0
18941,164,125,2.0
18942,183,125,3.0
18943,184,125,3.0
18944,203,125,4.0
18945,218,125,4.0
18946,224,125,3.0
18947,228,125,3.0
18948,262,125,4.0
18949,282,125,3.0
18950,283,125,3.0
18951,284,125,4.0
18952,294,125,3.0
18953,309,125,4.0
18954,314,125,4.0
18955,315,125,3.0
18956,321,125,4.0
18957,322,125,3.0
18958,326,125,3.0
18959,328,125,4.0
18960,331,125,4.0
18961,332,125,4.0
18962,341,125,4.0
18963,344,125,4.0
18964,361,125,4.0
18965,371,125,2.0
18966,384,125,3.0
18967,389,125,4.0
18968,403,125,3.0
18969,404,125,2.0
18970,406,125,4.0
18971,414,125,4.0
18972,416,125,3.0
18973,419,125,5.0
18974,422,125,5.0
18975,427,125,5.0
18976,444,125,4.0
18977,447,125,4.0
18978,474,125,4.0
18979,475,125,3.0
18980,483,125,4.0
18981,494,125,4.0
18982,521,125,5.0
18983,522,125,5.0
18984,523,125,3.0
18985,524,125,4.0
18986,525,125,4.0
18987,526,125,3.0
18988,527,125,4.0
18989,528,125,4.0
18990,543,125,3.0
18991,617,125,3.0
18992,4,126,4.0
18993,119,126,5.0
18994,170,126,4.0
18995,208,126,4.0
18996,209,126,5.0
18997,304,126,5.0
18998,315,126,3.0
18999,321,126,4.0
19000,331,126,4.0
19001,334,126,4.0
19002,344,126,4.0
19003,345,126,3.0
19004,370,126,3.0
19005,403,126,4.0
19006,427,126,3.0
19007,447,126,5.0
19008,483,126,4.0
19009,519,126,4.0
19010,529,126,5.0
19011,561,126,4.0
19012,617,126,4.0
19013,0,127,5.0
19014,1,127,4.0
19015,2,127,2.0
19016,3,127,3.0
19017,6,127,5.0
19018,7,127,4.0
19019,24,127,2.0
19020,37,127,4.0
19021,43,127,5.0
19022,45,127,5.0
19023,46,127,5.0
19024,56,127,3.0
19025,73,127,5.0
19026,80,127,5.0
19027,83,127,5.0
19028,85,127,1.0
19029,100,127,5.0
19030,101,127,1.0
19031,121,127,5.0
19032,124,127,4.0
19033,132,127,3.0
19034,139,127,4.0
19035,147,127,4.0
19036,149,127,5.0
19037,158,127,4.0
19038,191,127,2.0
19039,198,127,3.0
19040,211,127,3.0
19041,225,127,1.0
19042,229,127,5.0
19043,230,127,2.0
19044,238,127,5.0
19045,245,127,2.0
19046,248,127,3.0
19047,252,127,5.0
19048,262,127,4.0
19049,279,127,4.0
19050,283,127,5.0
19051,305,127,5.0
19052,315,127,4.0
19053,321,127,5.0
19054,326,127,5.0
19055,328,127,5.0
19056,331,127,3.0
19057,341,127,5.0
19058,344,127,4.0
19059,370,127,5.0
19060,383,127,5.0
19061,404,127,4.0
19062,427,127,5.0
19063,455,127,5.0
19064,462,127,5.0
19065,463,127,2.0
19066,472,127,5.0
19067,483,127,5.0
19068,495,127,3.0
19069,500,127,3.0
19070,520,127,5.0
19071,521,127,5.0
19072,525,127,5.0
19073,527,127,5.0
19074,529,127,5.0
19075,533,127,4.0
19076,550,127,5.0
19077,568,127,4.0
19078,576,127,4.0
19079,610,127,3.0
19080,615,127,5.0
19081,617,127,5.0
19082,644,127,5.0
19083,646,127,3.0
19084,647,127,5.0
19085,652,127,4.0
19086,658,127,4.0
19087,714,127,2.0
19088,819,127,5.0
19089,826,127,4.0
19090,832,127,5.0
19091,833,127,4.0
19092,834,127,5.0
19093,835,127,5.0
19094,836,127,5.0
19095,839,127,5.0
19096,849,127,4.0
19097,857,127,5.0
19098,861,127,3.0
19099,879,127,5.0
19100,883,127,4.0
19101,890,127,3.0
19102,941,127,1.0
19103,954,127,3.0
19104,966,127,5.0
19105,971,127,2.0
19106,1019,127,2.0
19107,1036,127,2.0
19108,1065,127,2.0
19109,1117,127,4.0
19110,1120,127,5.0
19111,1129,127,2.0
19112,1131,127,5.0
19113,1142,127,4.0
19114,1165,127,4.0
19115,1179,127,3.0
19116,1194,127,4.0
19117,1200,127,5.0
19118,1201,127,4.0
19119,1208,127,2.0
19120,1216,127,4.0
19121,1220,127,4.0
19122,1231,127,3.0
19123,1234,127,3.0
19124,1239,127,5.0
19125,1246,127,5.0
19126,1247,127,4.0
19127,1251,127,5.0
19128,1253,127,4.0
19129,1258,127,5.0
19130,1279,127,3.0
19131,1286,127,4.0
19132,1287,127,5.0
19133,1288,127,2.0
19134,1308,127,3.0
19135,1309,127,2.0
19136,1324,127,3.0
19137,1339,127,5.0
19138,1340,127,3.0
19139,1341,127,5.0
19140,1357,127,2.0
19141,1359,127,5.0
19142,1384,127,3.0
19143,1390,127,4.0
19144,1444,127,3.0
19145,1449,127,2.0
19146,1460,127,2.0
19147,1462,127,4.0
19148,1464,127,5.0
19149,1480,127,5.0
19150,1509,127,4.0
19151,1568,127,3.0
19152,1579,127,5.0
19153,1590,127,3.0
19154,1638,127,5.0
19155,1640,127,5.0
19156,1641,127,5.0
19157,1647,127,4.0
19158,1648,127,4.0
19159,1652,127,5.0
19160,1656,127,5.0
19161,1666,127,4.0
19162,1674,127,5.0
19163,1686,127,4.0
19164,1695,127,5.0
19165,1700,127,3.0
19166,1717,127,4.0
19167,1721,127,4.0
19168,1802,127,3.0
19169,1813,127,5.0
19170,1833,127,4.0
19171,1853,127,5.0
19172,1864,127,4.0
19173,1866,127,5.0
19174,1895,127,3.0
19175,1899,127,2.0
19176,1934,127,5.0
19177,1988,127,5.0
19178,1992,127,3.0
19179,2036,127,4.0
19180,2041,127,1.0
19181,2050,127,4.0
19182,2063,127,5.0
19183,2070,127,3.0
19184,2084,127,4.0
19185,2094,127,4.0
19186,2096,127,4.0
19187,2103,127,4.0
19188,2129,127,5.0
19189,2138,127,5.0
19190,2149,127,5.0
19191,2150,127,3.0
19192,2165,127,5.0
19193,2168,127,1.0
19194,2176,127,3.0
19195,2179,127,2.0
19196,2212,127,5.0
19197,2249,127,5.0
19198,2250,127,4.0
19199,2272,127,5.0
19200,2273,127,5.0
19201,2309,127,4.0
19202,2316,127,5.0
19203,2332,127,3.0
19204,2390,127,3.0
19205,2414,127,1.0
19206,2476,127,4.0
19207,2499,127,5.0
19208,2506,127,5.0
19209,2531,127,5.0
19210,2540,127,1.0
19211,2553,127,3.0
19212,2555,127,4.0
19213,2561,127,3.0
19214,2636,127,3.0
19215,2643,127,3.0
19216,2644,127,3.0
19217,2713,127,3.0
19218,2719,127,5.0
19219,2725,127,4.0
19220,2784,127,4.0
19221,2819,127,4.0
19222,2823,127,1.0
19223,2839,127,4.0
19224,2840,127,4.0
19225,2841,127,2.0
19226,2842,127,3.0
19227,2860,127,5.0
19228,2870,127,4.0
19229,2885,127,2.0
19230,2929,127,3.0
19231,2963,127,1.0
19232,2970,127,5.0
19233,2995,127,5.0
19234,3002,127,4.0
19235,3004,127,4.0
19236,3036,127,5.0
19237,3057,127,2.0
19238,3058,127,5.0
19239,3113,127,3.0
19240,3120,127,2.0
19241,3161,127,2.0
19242,3182,127,3.0
19243,3183,127,4.0
19244,3185,127,4.0
19245,3197,127,4.0
19246,3201,127,4.0
19247,3202,127,5.0
19248,3217,127,2.0
19249,3223,127,4.0
19250,3224,127,4.0
19251,3226,127,4.0
19252,3233,127,4.0
19253,3237,127,5.0
19254,3247,127,4.0
19255,3249,127,5.0
19256,3251,127,4.0
19257,3309,127,3.0
19258,3313,127,4.0
19259,3317,127,4.0
19260,3377,127,4.0
19261,3380,127,3.0
19262,3414,127,4.0
19263,3419,127,5.0
19264,3420,127,5.0
19265,3421,127,5.0
19266,3442,127,4.0
19267,3458,127,3.0
19268,3460,127,5.0
19269,3463,127,3.0
19270,3472,127,1.0
19271,3512,127,4.0
19272,3642,127,3.0
19273,3683,127,4.0
19274,3699,127,5.0
19275,3705,127,1.0
19276,3719,127,3.0
19277,3728,127,2.0
19278,3762,127,5.0
19279,3766,127,5.0
19280,3768,127,4.0
19281,3792,127,2.0
19282,3794,127,5.0
19283,3799,127,4.0
19284,3803,127,5.0
19285,3810,127,4.0
19286,3814,127,5.0
19287,3816,127,3.0
19288,3837,127,4.0
19289,3845,127,5.0
19290,3854,127,5.0
19291,3858,127,3.0
19292,3860,127,3.0
19293,3868,127,4.0
19294,3869,127,5.0
19295,3882,127,1.0
19296,3884,127,1.0
19297,3885,127,4.0
19298,3922,127,4.0
19299,3949,127,4.0
19300,3951,127,5.0
19301,3972,127,5.0
19302,3975,127,5.0
19303,3977,127,4.0
19304,4031,127,4.0
19305,4048,127,3.0
19306,4051,127,5.0
19307,4061,127,4.0
19308,4081,127,3.0
19309,4106,127,4.0
19310,4107,127,3.0
19311,4118,127,4.0
19312,4121,127,4.0
19313,4134,127,5.0
19314,4139,127,4.0
19315,4164,127,5.0
19316,4178,127,4.0
19317,4223,127,4.0
19318,4229,127,4.0
19319,4235,127,5.0
19320,4260,127,3.0
19321,4262,127,5.0
19322,4271,127,2.0
19323,4318,127,4.0
19324,4321,127,3.0
19325,4328,127,3.0
19326,4350,127,1.0
19327,4391,127,5.0
19328,4392,127,3.0
19329,4395,127,5.0
19330,4406,127,5.0
19331,4412,127,5.0
19332,4413,127,5.0
19333,4414,127,4.0
19334,4482,127,5.0
19335,4573,127,1.0
19336,37,128,3.0
19337,472,128,5.0
19338,617,128,3.0
19339,831,128,3.0
19340,999,128,3.0
19341,1282,128,4.0
19342,1718,128,3.0
19343,2860,128,4.0
19344,2869,128,1.0
19345,2872,128,4.0
19346,2885,128,4.0
19347,2886,128,3.0
19348,2887,128,3.0
19349,2888,128,3.0
19350,2893,128,4.0
19351,2894,128,3.0
19352,2945,128,2.0
19353,2970,128,2.0
19354,2996,128,3.0
19355,2997,128,2.0
19356,3000,128,4.0
19357,3001,128,3.0
19358,3002,128,4.0
19359,3004,128,4.0
19360,3025,128,3.0
19361,3033,128,3.0
19362,0,129,3.0
19363,9,129,3.5
19364,18,129,1.0
19365,20,129,3.5
19366,32,129,3.0
19367,34,129,4.0
19368,46,129,3.0
19369,48,129,3.5
19370,96,129,1.5
19371,100,129,3.0
19372,122,129,2.5
19373,129,129,4.0
19374,132,129,0.5
19375,144,129,2.0
19376,152,129,1.0
19377,170,129,0.5
19378,190,129,3.0
19379,196,129,3.0
19380,203,129,3.5
19381,207,129,0.5
19382,218,129,4.0
19383,232,129,4.5
19384,238,129,2.5
19385,244,129,3.5
19386,258,129,1.0
19387,263,129,4.0
19388,268,129,3.5
19389,271,129,3.5
19390,281,129,3.5
19391,282,129,2.0
19392,284,129,3.5
19393,298,129,1.5
19394,302,129,4.0
19395,304,129,3.5
19396,314,129,3.0
19397,318,129,3.5
19398,321,129,3.5
19399,328,129,3.5
19400,331,129,2.5
19401,332,129,3.0
19402,341,129,3.0
19403,344,129,3.5
19404,361,129,2.5
19405,373,129,2.0
19406,391,129,1.0
19407,403,129,2.5
19408,406,129,4.0
19409,423,129,3.5
19410,427,129,3.0
19411,444,129,4.0
19412,447,129,3.5
19413,454,129,1.5
19414,472,129,4.0
19415,485,129,4.0
19416,487,129,2.0
19417,494,129,3.0
19418,521,129,4.0
19419,522,129,3.5
19420,523,129,4.0
19421,524,129,3.5
19422,525,129,3.0
19423,526,129,4.0
19424,527,129,3.5
19425,528,129,4.0
19426,529,129,3.0
19427,535,129,2.0
19428,537,129,2.0
19429,561,129,2.0
19430,567,129,3.5
19431,577,129,1.0
19432,607,129,4.0
19433,617,129,3.0
19434,622,129,4.0
19435,626,129,3.0
19436,644,129,1.5
19437,649,129,2.5
19438,695,129,4.0
19439,720,129,4.5
19440,729,129,3.5
19441,735,129,3.5
19442,740,129,3.5
19443,773,129,5.0
19444,826,129,4.0
19445,827,129,4.0
19446,832,129,4.0
19447,839,129,5.0
19448,840,129,4.5
19449,844,129,3.5
19450,857,129,4.0
19451,870,129,3.5
19452,871,129,0.5
19453,877,129,4.0
19454,881,129,4.0
19455,883,129,3.0
19456,888,129,3.0
19457,891,129,3.0
19458,904,129,3.0
19459,912,129,4.5
19460,916,129,4.0
19461,931,129,4.0
19462,951,129,3.0
19463,953,129,5.0
19464,954,129,4.5
19465,955,129,4.0
19466,956,129,3.0
19467,957,129,4.0
19468,958,129,4.0
19469,961,129,4.5
19470,962,129,3.0
19471,964,129,4.5
19472,966,129,4.0
19473,969,129,3.5
19474,970,129,4.5
19475,971,129,3.0
19476,977,129,4.0
19477,978,129,3.5
19478,979,129,4.0
19479,980,129,5.0
19480,981,129,3.5
19481,994,129,4.0
19482,997,129,3.0
19483,1000,129,4.0
19484,1001,129,1.0
19485,1003,129,4.0
19486,1004,129,4.0
19487,1013,129,3.5
19488,1016,129,4.0
19489,1019,129,4.5
19490,1020,129,4.0
19491,1024,129,4.0
19492,1025,129,4.0
19493,1029,129,3.0
19494,1030,129,2.5
19495,1031,129,4.0
19496,1036,129,4.5
19497,1042,129,4.5
19498,1045,129,4.0
19499,1047,129,4.0
19500,1052,129,4.0
19501,1055,129,3.5
19502,1057,129,4.0
19503,1060,129,3.5
19504,1078,129,3.0
19505,1083,129,2.0
19506,1101,129,3.5
19507,1110,129,3.5
19508,1111,129,3.0
19509,1112,129,1.0
19510,1114,129,4.0
19511,1115,129,1.5
19512,1117,129,1.0
19513,1118,129,3.0
19514,1120,129,2.0
19515,1125,129,3.5
19516,1129,129,2.5
19517,1131,129,2.0
19518,1134,129,3.0
19519,1146,129,4.0
19520,1173,129,4.5
19521,1187,129,3.5
19522,1199,129,1.0
19523,1209,129,4.0
19524,1224,129,4.0
19525,1234,129,2.5
19526,1243,129,2.5
19527,1246,129,2.5
19528,1253,129,4.0
19529,1281,129,2.5
19530,1288,129,3.5
19531,1294,129,1.5
19532,1305,129,3.5
19533,1331,129,3.0
19534,1332,129,3.5
19535,1336,129,3.0
19536,1352,129,3.0
19537,1359,129,3.0
19538,1360,129,3.0
19539,1364,129,3.5
19540,1367,129,4.0
19541,1374,129,2.5
19542,1375,129,4.0
19543,1390,129,3.5
19544,1455,129,1.5
19545,1473,129,1.5
19546,1516,129,4.0
19547,1519,129,5.0
19548,1523,129,3.5
19549,1530,129,4.5
19550,1559,129,1.0
19551,1562,129,3.0
19552,1563,129,2.0
19553,1565,129,3.5
19554,1567,129,4.0
19555,1568,129,3.5
19556,1573,129,3.5
19557,1574,129,2.0
19558,1583,129,2.0
19559,1585,129,3.5
19560,1590,129,4.0
19561,1615,129,3.0
19562,1638,129,3.5
19563,1641,129,3.5
19564,1643,129,4.0
19565,1647,129,4.0
19566,1660,129,3.0
19567,1665,129,4.0
19568,1668,129,4.0
19569,1675,129,2.5
19570,1677,129,3.5
19571,1684,129,2.5
19572,1697,129,4.0
19573,1698,129,3.5
19574,1708,129,4.0
19575,1709,129,3.5
19576,1716,129,3.5
19577,1728,129,3.0
19578,1744,129,4.0
19579,1794,129,3.5
19580,1813,129,3.5
19581,1815,129,3.0
19582,1821,129,1.0
19583,1839,129,4.5
19584,1866,129,2.0
19585,1869,129,4.0
19586,1906,129,2.5
19587,1916,129,4.0
19588,1917,129,3.0
19589,1919,129,3.0
19590,1921,129,2.5
19591,1931,129,2.5
19592,1962,129,3.0
19593,1973,129,4.0
19594,1976,129,3.5
19595,2004,129,4.5
19596,2010,129,1.0
19597,2038,129,4.5
19598,2062,129,4.5
19599,2103,129,3.5
19600,2114,129,3.0
19601,2116,129,2.5
19602,2129,129,1.0
19603,2159,129,3.0
19604,2173,129,4.0
19605,2185,129,4.0
19606,2197,129,4.5
19607,2211,129,3.0
19608,2213,129,3.0
19609,2232,129,3.5
19610,2235,129,3.0
19611,2236,129,2.0
19612,2239,129,3.5
19613,2241,129,3.5
19614,2248,129,3.5
19615,2288,129,2.0
19616,2318,129,4.0
19617,2337,129,2.5
19618,2338,129,3.5
19619,2340,129,4.5
19620,2361,129,2.0
19621,2366,129,3.5
19622,2367,129,4.0
19623,2368,129,3.5
19624,2369,129,2.0
19625,2370,129,4.0
19626,2374,129,4.0
19627,2380,129,4.0
19628,2396,129,4.0
19629,2398,129,3.5
19630,2402,129,3.5
19631,2404,129,3.5
19632,2407,129,3.0
19633,2436,129,2.5
19634,2437,129,4.0
19635,2442,129,3.5
19636,2458,129,4.0
19637,2480,129,3.5
19638,2481,129,3.5
19639,2490,129,3.5
19640,2492,129,3.5
19641,2493,129,3.0
19642,2499,129,3.0
19643,2500,129,3.0
19644,2506,129,4.0
19645,2550,129,2.5
19646,2552,129,3.5
19647,2603,129,3.5
19648,2609,129,3.0
19649,2612,129,2.5
19650,2686,129,3.5
19651,2709,129,4.0
19652,2746,129,3.0
19653,2752,129,3.5
19654,2780,129,3.5
